S_gradiant,Time poimts,coverage
0.046805556,5,400
0.050694444,5,400
0.054722222,5,400
0.061805556,5,400
0.060416667,5,400
0.048888889,5,400
0.048888889,5,400
0.056944444,5,400
0.057361111,5,400
0.049722222,5,400
0.069166667,5,400
0.058055556,5,400
0.064305556,5,400
0.059027778,5,400
0.050694444,5,400
0.065972222,5,400
0.045972222,5,400
0.052083333,5,400
0.065833333,5,400
0.065,5,400
0.056944444,5,400
0.060277778,5,400
0.06125,5,400
0.057777778,5,400
0.055416667,5,400
0.056111111,5,400
0.053055556,5,400
0.051666667,5,400
0.057916667,5,400
0.046944444,5,400
0.056527778,5,400
0.037083333,5,400
0.046111111,5,400
0.060138889,5,400
0.053194444,5,400
0.046388889,5,400
0.060694444,5,400
0.058333333,5,400
0.056666667,5,400
0.048888889,5,400
0.047222222,5,400
0.061944444,5,400
0.055277778,5,400
0.059166667,5,400
0.059166667,5,400
0.062083333,5,400
0.06125,5,400
0.055555556,5,400
0.051666667,5,400
0.058055556,5,400
0.057222222,5,400
0.062222222,5,400
0.043888889,5,400
0.045,5,400
0.044444444,5,400
0.045972222,5,400
0.045,5,400
0.061527778,5,400
0.067638889,5,400
0.044861111,5,400
0.051666667,5,400
0.059722222,5,400
0.055833333,5,400
0.046805556,5,400
0.053472222,5,400
0.034861111,5,400
0.054444444,5,400
0.078194444,5,400
0.06875,5,400
0.0575,5,400
0.06375,5,400
0.055972222,5,400
0.047638889,5,400
0.045138889,5,400
0.062638889,5,400
0.050694444,5,400
0.0475,5,400
0.042777778,5,400
0.044444444,5,400
0.054444444,5,400
0.059444444,5,400
0.073194444,5,400
0.052361111,5,400
0.058888889,5,400
0.049166667,5,400
0.047361111,5,400
0.042638889,5,400
0.057222222,5,400
0.051944444,5,400
0.043333333,5,400
0.058472222,5,400
0.063194444,5,400
0.048611111,5,400
0.051944444,5,400
0.050833333,5,400
0.059722222,5,400
0.055138889,5,400
0.044027778,5,400
0.05125,5,400
0.061666667,5,400
0.065694444,5,400
0.056666667,5,400
0.059444444,5,400
0.044444444,5,400
0.065138889,5,400
0.071666667,5,400
0.056944444,5,400
0.056527778,5,400
0.068611111,5,400
0.054861111,5,400
0.067222222,5,400
0.057916667,5,400
0.051666667,5,400
0.064166667,5,400
0.064444444,5,400
0.054722222,5,400
0.065416667,5,400
0.05125,5,400
0.058888889,5,400
0.062638889,5,400
0.047222222,5,400
0.041805556,5,400
0.065416667,5,400
0.060416667,5,400
0.060833333,5,400
0.066527778,5,400
0.06875,5,400
0.058888889,5,400
0.058055556,5,400
0.063194444,5,400
0.059166667,5,400
0.058055556,5,400
0.055972222,5,400
0.056805556,5,400
0.059027778,5,400
0.050694444,5,400
0.05,5,400
0.068472222,5,400
0.046666667,5,400
0.050833333,5,400
0.060277778,5,400
0.065277778,5,400
0.053611111,5,400
0.056666667,5,400
0.049166667,5,400
0.071527778,5,400
0.040416667,5,400
0.055416667,5,400
0.069305556,5,400
0.044583333,5,400
0.049305556,5,400
0.059027778,5,400
0.050277778,5,400
0.047777778,5,400
0.058333333,5,400
0.058611111,5,400
0.053611111,5,400
0.056666667,5,400
0.059305556,5,400
0.042222222,5,400
0.057361111,5,400
0.059305556,5,400
0.067361111,5,400
0.056944444,5,400
0.065277778,5,400
0.045138889,5,400
0.064166667,5,400
0.054861111,5,400
0.064861111,5,400
0.052638889,5,400
0.067222222,5,400
0.053055556,5,400
0.050138889,5,400
0.059861111,5,400
0.056666667,5,400
0.061666667,5,400
0.049027778,5,400
0.048055556,5,400
0.052222222,5,400
0.045694444,5,400
0.053472222,5,400
0.064722222,5,400
0.037638889,5,400
0.055972222,5,400
0.051805556,5,400
0.067638889,5,400
0.060694444,5,400
0.055416667,5,400
0.043194444,5,400
0.037916667,5,400
0.0575,5,400
0.052638889,5,400
0.060277778,5,400
0.065555556,5,400
0.055277778,5,400
0.050972222,5,400
0.048333333,5,400
0.045833333,5,400
0.064444444,5,400
0.045555556,5,400
0.048888889,5,400
0.055833333,5,400
0.066805556,5,400
0.051666667,5,400
0.045555556,5,400
0.059583333,5,400
0.046805556,5,400
0.044722222,5,400
0.035,5,400
0.0575,5,400
0.060555556,5,400
0.058888889,5,400
0.052916667,5,400
0.065833333,5,400
0.054027778,5,400
0.064027778,5,400
0.04875,5,400
0.070277778,5,400
0.051527778,5,400
0.060694444,5,400
0.050555556,5,400
0.069861111,5,400
0.059305556,5,400
0.054583333,5,400
0.062638889,5,400
0.0625,5,400
0.061805556,5,400
0.065416667,5,400
0.062638889,5,400
0.044305556,5,400
0.05125,5,400
0.05875,5,400
0.052361111,5,400
0.062638889,5,400
0.031666667,5,400
0.053194444,5,400
0.043055556,5,400
0.055138889,5,400
0.059444444,5,400
0.05875,5,400
0.052916667,5,400
0.056388889,5,400
0.066111111,5,400
0.051666667,5,400
0.057361111,5,400
0.06,5,400
0.052361111,5,400
0.046944444,5,400
0.050555556,5,400
0.044722222,5,400
0.050972222,5,400
0.056666667,5,400
0.061388889,5,400
0.055694444,5,400
0.051944444,5,400
0.052222222,5,400
0.061527778,5,400
0.063194444,5,400
0.050138889,5,400
0.065694444,5,400
0.053472222,5,400
0.064722222,5,400
0.048472222,5,400
0.050972222,5,400
0.059861111,5,400
0.069166667,5,400
0.0525,5,400
0.048333333,5,400
0.056527778,5,400
0.058611111,5,400
0.077916667,5,400
0.047638889,5,400
0.0625,5,400
0.043611111,5,400
0.059305556,5,400
0.072638889,5,400
0.057638889,5,400
0.056388889,5,400
0.055972222,5,400
0.059444444,5,400
0.058333333,5,400
0.044166667,5,400
0.062222222,5,400
0.042638889,5,400
0.044583333,5,400
0.063055556,5,400
0.060138889,5,400
0.061805556,5,400
0.051388889,5,400
0.041944444,5,400
0.059722222,5,400
0.051666667,5,400
0.0675,5,400
0.046527778,5,400
0.061527778,5,400
0.045694444,5,400
0.045138889,5,400
0.0625,5,400
0.062777778,5,400
0.053611111,5,400
0.074444444,5,400
0.060694444,5,400
0.071388889,5,400
0.047083333,5,400
0.059305556,5,400
0.062083333,5,400
0.042361111,5,400
0.055555556,5,400
0.045416667,5,400
0.057916667,5,400
0.054166667,5,400
0.052222222,5,400
0.065555556,5,400
0.049027778,5,400
0.056805556,5,400
0.053611111,5,400
0.057083333,5,400
0.054583333,5,400
0.061388889,5,400
0.058611111,5,400
0.050416667,5,400
0.047083333,5,400
0.062361111,5,400
0.053611111,5,400
0.0525,5,400
0.052777778,5,400
0.047083333,5,400
0.043611111,5,400
0.058611111,5,400
0.053888889,5,400
0.060138889,5,400
0.051944444,5,400
0.047777778,5,400
0.057361111,5,400
0.051388889,5,400
0.069722222,5,400
0.055694444,5,400
0.049722222,5,400
0.05375,5,400
0.062777778,5,400
0.061527778,5,400
0.048333333,5,400
0.047916667,5,400
0.047222222,5,400
0.050694444,5,400
0.053888889,5,400
0.039583333,5,400
0.05875,5,400
0.053888889,5,400
0.04875,5,400
0.04875,5,400
0.056666667,5,400
0.059583333,5,400
0.064027778,5,400
0.042222222,5,400
0.057638889,5,400
0.075555556,5,400
0.055,5,400
0.042083333,5,400
0.059861111,5,400
0.044583333,5,400
0.056944444,5,400
0.051805556,5,400
0.064444444,5,400
0.052916667,5,400
0.0525,5,400
0.051388889,5,400
0.060694444,5,400
0.05875,5,400
0.045138889,5,400
0.055416667,5,400
0.05375,5,400
0.065416667,5,400
0.041944444,5,400
0.070416667,5,400
0.059027778,5,400
0.057916667,5,400
0.053611111,5,400
0.045416667,5,400
0.055555556,5,400
0.061388889,5,400
0.059861111,5,400
0.0525,5,400
0.059166667,5,400
0.054583333,5,400
0.051666667,5,400
0.049861111,5,400
0.065277778,5,400
0.059583333,5,400
0.054166667,5,400
0.038194444,5,400
0.05625,5,400
0.047083333,5,400
0.052361111,5,400
0.048888889,5,400
0.057638889,5,400
0.051666667,5,400
0.069166667,5,400
0.06,5,400
0.065,5,400
0.056944444,5,400
0.04625,5,400
0.066388889,5,400
0.041805556,5,400
0.055,5,400
0.041805556,5,400
0.058055556,5,400
0.061805556,5,400
0.049305556,5,400
0.064305556,5,400
0.053194444,5,400
0.046805556,5,400
0.069583333,5,400
0.055972222,5,400
0.052916667,5,400
0.061666667,5,400
0.055555556,5,400
0.054444444,5,400
0.063472222,5,400
0.059027778,5,400
0.070416667,5,400
0.061666667,5,400
0.0675,5,400
0.04375,5,400
0.041805556,5,400
0.055138889,5,400
0.049166667,5,400
0.053472222,5,400
0.042361111,5,400
0.058055556,5,400
0.048888889,5,400
0.0475,5,400
0.0575,5,400
0.058333333,5,400
0.065555556,5,400
0.058472222,5,400
0.046944444,5,400
0.058055556,5,400
0.059166667,5,400
0.050138889,5,400
0.053611111,5,400
0.048888889,5,400
0.058333333,5,400
0.051388889,5,400
0.064166667,5,400
0.05875,5,400
0.052777778,5,400
0.051666667,5,400
0.053333333,5,400
0.053194444,5,400
0.052638889,5,400
0.059305556,5,400
0.060694444,5,400
0.057083333,5,400
0.057361111,5,400
0.058472222,5,400
0.056111111,5,400
0.065972222,5,400
0.050277778,5,400
0.041527778,5,400
0.060277778,5,400
0.056111111,5,400
0.056388889,5,400
0.046944444,5,400
0.046944444,5,400
0.076111111,5,400
0.055138889,5,400
0.046944444,5,400
0.0525,5,400
0.061805556,5,400
0.045416667,5,400
0.053055556,5,400
0.038194444,5,400
0.0475,5,400
0.046805556,5,400
0.060972222,5,400
0.060555556,5,400
0.061527778,5,400
0.043611111,5,400
0.069305556,5,400
0.043194444,5,400
0.053194444,5,400
0.068055556,5,400
0.057777778,5,400
0.054722222,5,400
0.055416667,5,400
0.061527778,5,400
0.038611111,5,400
0.053611111,5,400
0.043333333,5,400
0.053611111,5,400
0.040277778,5,400
0.043611111,5,400
0.050555556,5,400
0.068055556,5,400
0.055138889,5,400
0.042361111,5,400
0.055416667,5,400
0.055694444,5,400
0.045694444,5,400
0.049166667,5,400
0.064027778,5,400
0.053194444,5,400
0.066666667,5,400
0.076805556,5,400
0.0625,5,400
0.058472222,5,400
0.058472222,5,400
0.039027778,5,400
0.057638889,5,400
0.059444444,5,400
0.054444444,5,400
0.046666667,5,400
0.054861111,5,400
0.049444444,5,400
0.042916667,5,400
0.062777778,5,400
0.064583333,5,400
0.054027778,5,400
0.056527778,5,400
0.068472222,5,400
0.056805556,5,400
0.049861111,5,400
0.055138889,5,400
0.061388889,5,400
0.058055556,5,400
0.065833333,5,400
0.052361111,5,400
0.054166667,5,400
0.054305556,5,400
0.055555556,5,400
0.070833333,5,400
0.06125,5,400
0.048472222,5,400
0.054305556,5,400
0.056805556,5,400
0.059722222,5,400
0.058611111,5,400
0.054027778,5,400
0.060416667,5,400
0.045972222,5,400
0.050833333,5,400
0.055416667,5,400
0.07125,5,400
0.030416667,5,400
0.074027778,5,400
0.062916667,5,400
0.0675,5,400
0.059166667,5,400
0.056805556,5,400
0.058194444,5,400
0.061111111,5,400
0.065694444,5,400
0.05125,5,400
0.062777778,5,400
0.055416667,5,400
0.048333333,5,400
0.057222222,5,400
0.063194444,5,400
0.059583333,5,400
0.047222222,5,400
0.041805556,5,400
0.055555556,5,400
0.06,5,400
0.05875,5,400
0.070694444,5,400
0.069027778,5,400
0.055972222,5,400
0.043472222,5,400
0.054166667,5,400
0.071805556,5,400
0.056944444,5,400
0.056666667,5,400
0.043333333,5,400
0.058333333,5,400
0.062916667,5,400
0.071111111,5,400
0.055,5,400
0.053888889,5,400
0.050555556,5,400
0.055416667,5,400
0.0725,5,400
0.057083333,5,400
0.052777778,5,400
0.06875,5,400
0.042222222,5,400
0.053888889,5,400
0.065972222,5,400
0.032222222,5,400
0.051111111,5,400
0.050277778,5,400
0.054166667,5,400
0.060277778,5,400
0.058055556,5,400
0.065277778,5,400
0.050277778,5,400
0.053194444,5,400
0.059583333,5,400
0.060694444,5,400
0.056944444,5,400
0.062083333,5,400
0.05625,5,400
0.060555556,5,400
0.048611111,5,400
0.061111111,5,400
0.047777778,5,400
0.0675,5,400
0.049722222,5,400
0.055833333,5,400
0.063888889,5,400
0.035416667,5,400
0.047083333,5,400
0.05625,5,400
0.060555556,5,400
0.064583333,5,400
0.062777778,5,400
0.060138889,5,400
0.031805556,5,400
0.062083333,5,400
0.056666667,5,400
0.049722222,5,400
0.050416667,5,400
0.068055556,5,400
0.059722222,5,400
0.062638889,5,400
0.062638889,5,400
0.060138889,5,400
0.055972222,5,400
0.061388889,5,400
0.063194444,5,400
0.045138889,5,400
0.043333333,5,400
0.060972222,5,400
0.050694444,5,400
0.059583333,5,400
0.05375,5,400
0.066388889,5,400
0.058472222,5,400
0.055694444,5,400
0.052222222,5,400
0.059722222,5,400
0.056111111,5,400
0.052083333,5,400
0.062777778,5,400
0.059444444,5,400
0.057361111,5,400
0.040138889,5,400
0.052777778,5,400
0.059583333,5,400
0.0575,5,400
0.0425,5,400
0.044305556,5,400
0.052916667,5,400
0.054583333,5,400
0.049583333,5,400
0.058611111,5,400
0.048055556,5,400
0.058611111,5,400
0.064444444,5,400
0.047361111,5,400
0.049583333,5,400
0.061944444,5,400
0.056111111,5,400
0.064861111,5,400
0.044722222,5,400
0.043888889,5,400
0.052083333,5,400
0.034027778,5,400
0.036666667,5,400
0.0425,5,400
0.06125,5,400
0.048055556,5,400
0.055277778,5,400
0.050972222,5,400
0.06375,5,400
0.06125,5,400
0.055833333,5,400
0.074583333,5,400
0.057083333,5,400
0.066666667,5,400
0.047222222,5,400
0.042083333,5,400
0.049583333,5,400
0.048194444,5,400
0.050555556,5,400
0.068055556,5,400
0.063611111,5,400
0.055416667,5,400
0.056944444,5,400
0.06,5,400
0.0575,5,400
0.053194444,5,400
0.051527778,5,400
0.062361111,5,400
0.047777778,5,400
0.048888889,5,400
0.052916667,5,400
0.053472222,5,400
0.053055556,5,400
0.041805556,5,400
0.065416667,5,400
0.06375,5,400
0.054027778,5,400
0.05625,5,400
0.064583333,5,400
0.059444444,5,400
0.065972222,5,400
0.052361111,5,400
0.059722222,5,400
0.059861111,5,400
0.051666667,5,400
0.045833333,5,400
0.077222222,5,400
0.052222222,5,400
0.042916667,5,400
0.046805556,5,400
0.051388889,5,400
0.050972222,5,400
0.070972222,5,400
0.057777778,5,400
0.063472222,5,400
0.057083333,5,400
0.050972222,5,400
0.058888889,5,400
0.059027778,5,400
0.070694444,5,400
0.066388889,5,400
0.04875,5,400
0.049305556,5,400
0.03375,5,400
0.044305556,5,400
0.041944444,5,400
0.060833333,5,400
0.045416667,5,400
0.061944444,5,400
0.053611111,5,400
0.051388889,5,400
0.052638889,5,400
0.059166667,5,400
0.039166667,5,400
0.052777778,5,400
0.047777778,5,400
0.042638889,5,400
0.05,5,400
0.052222222,5,400
0.049305556,5,400
0.060833333,5,400
0.0575,5,400
0.058055556,5,400
0.060416667,5,400
0.065,5,400
0.062777778,5,400
0.049305556,5,400
0.046388889,5,400
0.076527778,5,400
0.061666667,5,400
0.044722222,5,400
0.040972222,5,400
0.053333333,5,400
0.051527778,5,400
0.05,5,400
0.042777778,5,400
0.078472222,5,400
0.045555556,5,400
0.072916667,5,400
0.074861111,5,400
0.042222222,5,400
0.062916667,5,400
0.053333333,5,400
0.063888889,5,400
0.065694444,5,400
0.060138889,5,400
0.049722222,5,400
0.064583333,5,400
0.052222222,5,400
0.045555556,5,400
0.047083333,5,400
0.059166667,5,400
0.048333333,5,400
0.055138889,5,400
0.053055556,5,400
0.057638889,5,400
0.056805556,5,400
0.061666667,5,400
0.047361111,5,400
0.053055556,5,400
0.049722222,5,400
0.049722222,5,400
0.065,5,400
0.056666667,5,400
0.056666667,5,400
0.058888889,5,400
0.056805556,5,400
0.054305556,5,400
0.063333333,5,400
0.060416667,5,400
0.053333333,5,400
0.06375,5,400
0.0525,5,400
0.052222222,5,400
0.057777778,5,400
0.061388889,5,400
0.053333333,5,400
0.055694444,5,400
0.050416667,5,400
0.061527778,5,400
0.0525,5,400
0.062916667,5,400
0.046805556,5,400
0.065138889,5,400
0.06,5,400
0.052222222,5,400
0.053611111,5,400
0.054166667,5,400
0.059861111,5,400
0.0475,5,400
0.047777778,5,400
0.062361111,5,400
0.051944444,5,400
0.059444444,5,400
0.041666667,5,400
0.044166667,5,400
0.048055556,5,400
0.057638889,5,400
0.055833333,5,400
0.043611111,5,400
0.05875,5,400
0.056666667,5,400
0.066527778,5,400
0.067638889,5,400
0.0675,5,400
0.050694444,5,400
0.064305556,5,400
0.066527778,5,400
0.047083333,5,400
0.046388889,5,400
0.054166667,5,400
0.047361111,5,400
0.043888889,5,400
0.054305556,5,400
0.073055556,5,400
0.045416667,5,400
0.049861111,5,400
0.050277778,5,400
0.052361111,5,400
0.058194444,5,400
0.059861111,5,400
0.059027778,5,400
0.052638889,5,400
0.076666667,5,400
0.052083333,5,400
0.068472222,5,400
0.044027778,5,400
0.05125,5,400
0.040416667,5,400
0.059305556,5,400
0.049583333,5,400
0.049444444,5,400
0.05625,5,400
0.059722222,5,400
0.055694444,5,400
0.055,5,400
0.06375,5,400
0.056111111,5,400
0.0625,5,400
0.055833333,5,400
0.041805556,5,400
0.060138889,5,400
0.048055556,5,400
0.048888889,5,400
0.065416667,5,400
0.063611111,5,400
0.054444444,5,400
0.050416667,5,400
0.066666667,5,400
0.044583333,5,400
0.063055556,5,400
0.055138889,5,400
0.061805556,5,400
0.058611111,5,400
0.064166667,5,400
0.066111111,5,400
0.045,5,400
0.059861111,5,400
0.050138889,5,400
0.045277778,5,400
0.063611111,5,400
0.063888889,5,400
0.049305556,5,400
0.062777778,5,400
0.037777778,5,400
0.048472222,5,400
0.055833333,5,400
0.052777778,5,400
0.064722222,5,400
0.059305556,5,400
0.055972222,5,400
0.046944444,5,400
0.038333333,5,400
0.054861111,5,400
0.065416667,5,400
0.057361111,5,400
0.0425,5,400
0.049861111,5,400
0.062222222,5,400
0.053472222,5,400
0.061666667,5,400
0.051666667,5,400
0.0483,9,500
0.048133333,9,500
0.042233333,9,500
0.058733333,9,500
0.052666667,9,500
0.035433333,9,500
0.0442,9,500
0.0627,9,500
0.050466667,9,500
0.0568,9,500
0.053,9,500
0.047333333,9,500
0.0567,9,500
0.041933333,9,500
0.043166667,9,500
0.051133333,9,500
0.054466667,9,500
0.061433333,9,500
0.045666667,9,500
0.050933333,9,500
0.0509,9,500
0.043266667,9,500
0.0488,9,500
0.056666667,9,500
0.048033333,9,500
0.0447,9,500
0.050766667,9,500
0.0586,9,500
0.048433333,9,500
0.050766667,9,500
0.0541,9,500
0.0557,9,500
0.0551,9,500
0.052166667,9,500
0.045233333,9,500
0.055,9,500
0.039866667,9,500
0.048566667,9,500
0.048766667,9,500
0.0474,9,500
0.0481,9,500
0.055833333,9,500
0.044933333,9,500
0.0536,9,500
0.0476,9,500
0.035366667,9,500
0.053833333,9,500
0.036566667,9,500
0.049033333,9,500
0.060433333,9,500
0.048966667,9,500
0.047433333,9,500
0.049166667,9,500
0.055,9,500
0.053033333,9,500
0.047766667,9,500
0.059833333,9,500
0.0505,9,500
0.049333333,9,500
0.052766667,9,500
0.0481,9,500
0.055666667,9,500
0.054133333,9,500
0.0432,9,500
0.053933333,9,500
0.055733333,9,500
0.049633333,9,500
0.053266667,9,500
0.060166667,9,500
0.051333333,9,500
0.042033333,9,500
0.0525,9,500
0.0525,9,500
0.045733333,9,500
0.048533333,9,500
0.0432,9,500
0.041633333,9,500
0.0492,9,500
0.039933333,9,500
0.054866667,9,500
0.0598,9,500
0.052133333,9,500
0.047066667,9,500
0.0448,9,500
0.0512,9,500
0.046466667,9,500
0.049466667,9,500
0.0555,9,500
0.055133333,9,500
0.054066667,9,500
0.051566667,9,500
0.0478,9,500
0.050966667,9,500
0.048433333,9,500
0.054333333,9,500
0.055833333,9,500
0.044,9,500
0.0478,9,500
0.046366667,9,500
0.051233333,9,500
0.0496,9,500
0.0574,9,500
0.052266667,9,500
0.0485,9,500
0.06,9,500
0.051366667,9,500
0.058,9,500
0.043966667,9,500
0.0438,9,500
0.052,9,500
0.048433333,9,500
0.054866667,9,500
0.056633333,9,500
0.051533333,9,500
0.051766667,9,500
0.049533333,9,500
0.053766667,9,500
0.050166667,9,500
0.055933333,9,500
0.050066667,9,500
0.044766667,9,500
0.046933333,9,500
0.0391,9,500
0.042866667,9,500
0.049366667,9,500
0.044766667,9,500
0.0501,9,500
0.056433333,9,500
0.054266667,9,500
0.0654,9,500
0.048533333,9,500
0.0378,9,500
0.0588,9,500
0.049066667,9,500
0.053333333,9,500
0.048033333,9,500
0.049633333,9,500
0.0585,9,500
0.050033333,9,500
0.0432,9,500
0.050366667,9,500
0.047666667,9,500
0.0507,9,500
0.0503,9,500
0.0447,9,500
0.044666667,9,500
0.048366667,9,500
0.050566667,9,500
0.052766667,9,500
0.0547,9,500
0.0424,9,500
0.047166667,9,500
0.053033333,9,500
0.0497,9,500
0.051833333,9,500
0.0464,9,500
0.0488,9,500
0.043033333,9,500
0.068033333,9,500
0.0615,9,500
0.048233333,9,500
0.0549,9,500
0.046066667,9,500
0.0497,9,500
0.043566667,9,500
0.052166667,9,500
0.056966667,9,500
0.040166667,9,500
0.039,9,500
0.0432,9,500
0.0505,9,500
0.052433333,9,500
0.056866667,9,500
0.050333333,9,500
0.049933333,9,500
0.0508,9,500
0.0469,9,500
0.055333333,9,500
0.054366667,9,500
0.035633333,9,500
0.042733333,9,500
0.057333333,9,500
0.045566667,9,500
0.0486,9,500
0.052466667,9,500
0.0474,9,500
0.053533333,9,500
0.0507,9,500
0.039833333,9,500
0.039633333,9,500
0.047166667,9,500
0.049366667,9,500
0.054933333,9,500
0.049933333,9,500
0.0459,9,500
0.0547,9,500
0.056666667,9,500
0.052433333,9,500
0.0452,9,500
0.0528,9,500
0.0488,9,500
0.055166667,9,500
0.0527,9,500
0.041666667,9,500
0.0536,9,500
0.059166667,9,500
0.051133333,9,500
0.047433333,9,500
0.042733333,9,500
0.053233333,9,500
0.056066667,9,500
0.038333333,9,500
0.036533333,9,500
0.053633333,9,500
0.052866667,9,500
0.053233333,9,500
0.052733333,9,500
0.056333333,9,500
0.047333333,9,500
0.046866667,9,500
0.042733333,9,500
0.047466667,9,500
0.058266667,9,500
0.0464,9,500
0.047733333,9,500
0.050366667,9,500
0.046733333,9,500
0.0523,9,500
0.049566667,9,500
0.0512,9,500
0.050166667,9,500
0.052833333,9,500
0.052633333,9,500
0.056866667,9,500
0.053633333,9,500
0.044466667,9,500
0.057533333,9,500
0.0426,9,500
0.0525,9,500
0.0605,9,500
0.037466667,9,500
0.043266667,9,500
0.055933333,9,500
0.045566667,9,500
0.039133333,9,500
0.0522,9,500
0.057566667,9,500
0.0524,9,500
0.056133333,9,500
0.050166667,9,500
0.0457,9,500
0.0491,9,500
0.047533333,9,500
0.059933333,9,500
0.053533333,9,500
0.056333333,9,500
0.0419,9,500
0.0453,9,500
0.044633333,9,500
0.059666667,9,500
0.045233333,9,500
0.056033333,9,500
0.0569,9,500
0.0486,9,500
0.056333333,9,500
0.0463,9,500
0.0533,9,500
0.0456,9,500
0.043166667,9,500
0.047366667,9,500
0.0488,9,500
0.046766667,9,500
0.053366667,9,500
0.0388,9,500
0.047833333,9,500
0.0546,9,500
0.0572,9,500
0.058666667,9,500
0.044933333,9,500
0.045033333,9,500
0.041966667,9,500
0.042833333,9,500
0.051733333,9,500
0.0575,9,500
0.0451,9,500
0.0539,9,500
0.046133333,9,500
0.0453,9,500
0.049666667,9,500
0.056433333,9,500
0.049066667,9,500
0.045333333,9,500
0.0522,9,500
0.0548,9,500
0.043966667,9,500
0.0484,9,500
0.055766667,9,500
0.049133333,9,500
0.041866667,9,500
0.043,9,500
0.051333333,9,500
0.058633333,9,500
0.0528,9,500
0.053366667,9,500
0.046033333,9,500
0.053833333,9,500
0.052866667,9,500
0.0417,9,500
0.059366667,9,500
0.0527,9,500
0.056266667,9,500
0.0444,9,500
0.059266667,9,500
0.056266667,9,500
0.0452,9,500
0.057533333,9,500
0.0539,9,500
0.047366667,9,500
0.049266667,9,500
0.049533333,9,500
0.039466667,9,500
0.049433333,9,500
0.046733333,9,500
0.0451,9,500
0.038933333,9,500
0.0363,9,500
0.043466667,9,500
0.049766667,9,500
0.047833333,9,500
0.054166667,9,500
0.049866667,9,500
0.053233333,9,500
0.053833333,9,500
0.0542,9,500
0.052066667,9,500
0.053766667,9,500
0.051366667,9,500
0.048633333,9,500
0.054766667,9,500
0.050266667,9,500
0.042433333,9,500
0.0552,9,500
0.061233333,9,500
0.047766667,9,500
0.057766667,9,500
0.0517,9,500
0.051466667,9,500
0.054466667,9,500
0.0573,9,500
0.048933333,9,500
0.0524,9,500
0.042466667,9,500
0.071,9,500
0.049533333,9,500
0.044133333,9,500
0.0452,9,500
0.0592,9,500
0.049266667,9,500
0.051166667,9,500
0.051766667,9,500
0.051633333,9,500
0.0675,9,500
0.052766667,9,500
0.055933333,9,500
0.041633333,9,500
0.052066667,9,500
0.051533333,9,500
0.049733333,9,500
0.046233333,9,500
0.0528,9,500
0.0474,9,500
0.044766667,9,500
0.0504,9,500
0.054966667,9,500
0.04,9,500
0.039833333,9,500
0.049666667,9,500
0.047333333,9,500
0.043666667,9,500
0.035866667,9,500
0.042433333,9,500
0.053433333,9,500
0.051633333,9,500
0.0611,9,500
0.045766667,9,500
0.050966667,9,500
0.0459,9,500
0.038,9,500
0.057066667,9,500
0.052066667,9,500
0.054866667,9,500
0.062166667,9,500
0.0465,9,500
0.0625,9,500
0.0378,9,500
0.0483,9,500
0.0573,9,500
0.041233333,9,500
0.0388,9,500
0.046133333,9,500
0.049833333,9,500
0.050766667,9,500
0.040166667,9,500
0.0578,9,500
0.047333333,9,500
0.0489,9,500
0.0529,9,500
0.055366667,9,500
0.0543,9,500
0.0459,9,500
0.0576,9,500
0.050866667,9,500
0.038733333,9,500
0.055133333,9,500
0.060666667,9,500
0.049033333,9,500
0.047766667,9,500
0.043133333,9,500
0.042733333,9,500
0.050466667,9,500
0.050266667,9,500
0.045166667,9,500
0.0497,9,500
0.054166667,9,500
0.055366667,9,500
0.055833333,9,500
0.056466667,9,500
0.052633333,9,500
0.0505,9,500
0.0453,9,500
0.046633333,9,500
0.056766667,9,500
0.0472,9,500
0.052633333,9,500
0.046333333,9,500
0.052333333,9,500
0.047,9,500
0.048933333,9,500
0.051533333,9,500
0.046233333,9,500
0.041666667,9,500
0.0498,9,500
0.047966667,9,500
0.049366667,9,500
0.0526,9,500
0.042266667,9,500
0.050466667,9,500
0.065766667,9,500
0.046233333,9,500
0.053633333,9,500
0.0476,9,500
0.0427,9,500
0.056733333,9,500
0.053433333,9,500
0.0522,9,500
0.055066667,9,500
0.0492,9,500
0.047366667,9,500
0.0598,9,500
0.051333333,9,500
0.0459,9,500
0.0462,9,500
0.046633333,9,500
0.055466667,9,500
0.054066667,9,500
0.0648,9,500
0.048833333,9,500
0.0507,9,500
0.040766667,9,500
0.059266667,9,500
0.044066667,9,500
0.048833333,9,500
0.053433333,9,500
0.044733333,9,500
0.049766667,9,500
0.047066667,9,500
0.055,9,500
0.052966667,9,500
0.0499,9,500
0.050033333,9,500
0.0525,9,500
0.043866667,9,500
0.0539,9,500
0.0404,9,500
0.055533333,9,500
0.055466667,9,500
0.0439,9,500
0.0525,9,500
0.0527,9,500
0.051966667,9,500
0.059466667,9,500
0.0545,9,500
0.043433333,9,500
0.060633333,9,500
0.0432,9,500
0.045633333,9,500
0.047433333,9,500
0.0445,9,500
0.053166667,9,500
0.0568,9,500
0.055,9,500
0.058433333,9,500
0.045233333,9,500
0.0613,9,500
0.051133333,9,500
0.0524,9,500
0.055266667,9,500
0.0432,9,500
0.045733333,9,500
0.0625,9,500
0.060566667,9,500
0.063133333,9,500
0.060766667,9,500
0.058433333,9,500
0.0427,9,500
0.0459,9,500
0.050933333,9,500
0.051233333,9,500
0.052033333,9,500
0.0458,9,500
